Package name,Reviewer name,Review,Rating
com.chess,Aarsh Vyas,best chess app,5
com.chess,Chiranthan B,need free features,3
com.chess,Jayshree Patil,good app man prices subscriptions bit high,5
com.chess,Tirca Mihnea,analysis hasnt working months,1
com.chess,amir mahbob,best app chess,5
com.chess,Ravi Prakash,good,4
com.chess,Marshall,developers app greedy charge way much lichess free way chess ought lichess unlimited free everything including puzzles,1
com.chess,ᖴ ᒪ ᑌ ᖴ ᖴ Ƴ ツ,top,5
com.chess,Yohannis Mokonnen,good,5
com.chess,Hamzika Ahmed,coool wish 2p offline mode,5
com.chess,mihir dani,best ever time favourite,5
com.chess,Marcien,lit,5
com.chess,Manoj,worst server responses ever definitely go edit review unfair app admins diaabled accountthank god edit two thousand twentyone way better back two thousand nineteen far worse match ends notification wait like idiot app became much worse day day devs support members suckuseless,1
com.chess,Vikas Bhagasra,great app random play,5
com.chess,Fardin Rahman,,5
com.chess,Ramraj artist,,5
com.chess,Sarthak Gupta,playing chess samay raina supreme leader,5
com.chess,AreUStrongEnough,many cheaters quitters,1
com.chess,Nick Prater,interface kind nightmare,4
com.chess,GW noob MahimYTm,op online game,3
com.chess,Caleb Norton,top g plays,5
com.chess,Kaje Ralocse,expensive locks everything behind paywall lichess better every way free uninstalled,1
com.chess,M Sohail,possible earn money apps,1
com.chess,Raj Pateriya,nice aap,1
com.chess,Andrew Rupam,everything great puzzles free like lichees,4
com.chess,• Will •,rating phone version everything good except extreme battery drainage ive always wondered one might go spending battery quickly see moving realtime found twentythree games consecutively takes seventy,5
com.chess,Clay Freeman,relatively new game community platform welcoming great app,5
com.chess,Djean LehmanHarris,excellent,4
com.chess,DI Shohag,nice,5
com.chess,Hari shankar,ti good game,5
com.chess,Ninh Chu,great app play chess,5
com.chess,Mwikhe Mtawali,game dope mostly playing opponents online,5
com.chess,AJAY KUMAR SHARMA,nice,4
com.chess,Murat Khabibullin,like chess standard premium funny,5
com.chess,Shivam Seth,good much premium charge,4
com.chess,Jacob Trewe,lovely app fast matchmaking good puzzles,5
com.chess,Vilko Polakovic,excellent app everything good bots online learning puzzles etc one small thing try drag parts option cannot turned moved accidentally multiple times without best chess app ive ever played,4
com.chess,Sauce Sorcerer,vv kalaban pari,5
com.chess,vishal Patel,time best,5
com.chess,Anakin Crisp,perfect,5
com.chess,Hayo Halo,game good far dont see problem,5
com.chess,Cameron Jimenez,pretty half decent reasonable,5
com.chess,Castle C,questionable privacy practices everytime play battery drained rapidly microphone light turns every 30sec intervals five sec im recorded ever happened app,2
com.chess,Pubg Rush Gamer Official,one one one fault chess game chat playing chatting option friend please put option chess game one everything ok,2
com.chess,Muhammad Halliru,,5
com.chess,Damodar Patkar,chess good medicine brain,5
com.chess,Roshan Pant,probably best chess game,4
com.chess,Craig Beranek,could leave zero star review cuz game trash dont waste time,1
com.chess,C What I Can Do,love game app great fact pay pay streaming services get input games outrageous shouldnt even recurring charge get live greedy world theres thing generous corporations anymore youre going greedy make monthly shouldnt one month,2
com.chess,shaysha musuwathi,mommy,3
com.chess,كرام مصطفى,yeahhh good apk,5
com.chess,Dkay,alright get pawn a2 enemys pawn b4 move pawn a4 enemy pawn magically overtakes nonexistent piece a3 pawn dead,3
com.chess,Gail Victor,good xespall well,1
com.chess,Limmie Varner,gives good view life,5
com.chess,Alhamdu Jerry,everything chess good app,4
com.chess,Jared Unger,wouldnt let make move wouldve kept winning,1
com.chess,Greg,awesome teaching tools,5
com.chess,Andoni Mugica,great,5
com.chess,Richars Sangma,good,5
com.chess,Cyverine Ultra,learn much chess,5
com.chess,Stanley Marwa,super fantastic,5
com.chess,Lucifer Michael,yeah well obviously theres lichess diff apps chess com official app feels like fide accepted thee app want learn chess lichess free evaluations like nothings official chess com danny rensch trolling youtube videos looking like bench twenty times,5
com.chess,KevMc29,excellent app whether beginner experienced player lessons perfect help beginners learn game really good puzzles help think outside box get better grasp ingame tactics definitely recommend one minor thing id like see introduced flag opponent added recent game list interest anything,5
com.chess,Fake Faka,veery goo play,5
com.chess,Vipin MT,good,4
com.chess,Bob Doled,expensive better options pricing really ridiculous make reasonable cheapest plan would consider 80usd almost two hundred usd per year dont get unique value worth price,1
com.chess,Your Mama,one game lost twenty games,5
com.chess,Dylan Bradley,horrible great,5
com.chess,Preeti Chourasiya,good game,5
com.chess,Manan S Naik,good,5
com.chess,Raymond Mason,game checkmate resignation stated,5
com.chess,Michael Sales,shame expensive,3
com.chess,Christopher Fakes,chess best sport ever,5
com.chess,Mr Namish English,best chess app thing also add openings black,5
com.chess,Karne Ravinder,wonderful game nice,5
com.chess,rEaper MT,downloading cuz saw top g play,5
com.chess,Xandrine Rubio,love game practice play friends online regret changing username cant change anymore please allow us change username least three times would really help,5
com.chess,mofor emmanuel,game slow lagging,1
com.chess,Aaron Martinez,annoying animation speed games different puzzle animation speed like solve puzzles animation speed wasnt used would greatly appreciate setting lets set animation speed,2
com.chess,Swapnil Salavi,best app play chess,5
com.chess,Egberiemu Joel Oghenemaga,great app good learning chess,5
com.chess,amirhossein ranjbar,great,5
com.chess,Yaminah Walker,inquisitive,5
com.chess,Rezaldi Pratama,nice,5
com.chess,Mansi Mansi,good game learning chess,5
com.chess,NINJASPEAK,great pass play mode feature flips pieces whole board,4
com.chess,Ajju Chaudhary,app best chess game doubt every small details except playing needs money app purchase everyone wants purchase,2
com.chess,Grant Hendley,love getting destroyed best thing psyche,5
com.chess,Muhammad Waiz Che Om,nice app lot usefull tips,5
com.chess,Suhail Ahmed,love app,5
com.chess,Biller Pjc,ok deserves five star thats rating got first server loses connection time stops side opponent plays move dont even know hes played yet cause nothing changes side stays like till angrily exit app pls fix,3
com.chess,Wong Jia Jun,best,5
com.chess,Yelena Beriyeva,nice app switched phone stopped receiving notifications caused quite games since kept missing turns never knew opponent made turn able find option notifications anywhere older phone android,4
com.chess,Abdullah Al Fahad,amazing opinion best chess app far,5
com.chess,Mike Jones,theres annoying problem hit resign button lags almost every time hit twice sometimes three times move support friendly im waiting see anything comes reporting problem,3
com.chess,Sanjoy Mondal,good,5
com.chess,kenzo kenzo,cool app enjoy much tnx,5
com.chess,Amar Zuhair,great game,5
com.chess,Alexandros Panag,pretty good ads game ends however notice connection issues clock whenever mobile data used expecting hotfix doesnt seem like intention hence rate app two stars hoping change future like review,2
com.chess,Brad Brumbaugh,fun learn lot strategies daily puzzles feature,5
com.chess,Gwaytoelaylll Gwaytoelayaaa,one problem last week talk opposite player cannot use chat pls fix,4
com.chess,Ralfs Goža,fun,5
com.chess,Mohammed Samiul Hasan,need polishing 1v1 online separated fro others needs new tab,3
com.chess,Y V,fun,5
com.chess,R Ved,supet,5
com.chess,Md Ehteshamuddin,best beginners advanced made short duration videos learn play best opening moves loved thank ou,5
com.chess,Paing Soe,excellent,5
com.chess,RIYA MISHRA,good game,5
com.chess,Arun Singh,best,5
com.chess,Joey Langel,perfect mobile chess experience,5
com.chess,Caleb Ameus,great game,5
com.chess,CICXTYS,master world conquer chess today,5
com.chess,Rafy. albatany,played sparkling water,5
com.chess,Dame x,,5
com.chess,Vinush Vignes,good,5
com.chess,John Rainton,great way explore game,5
com.chess,ItzWOW Z,ok,5
com.chess,Dillon Frazier,good,5
com.chess,Tefiniaina Lovasoa Rakotonierana,excellent app five stars,5
com.chess,Boots _,hate horror games,1
com.chess,Ayoub Belabbas,agreat game like,5
com.chess,William Brown,best place learn play chess,5
com.chess,Philip Bertha,sucks,1
com.chess,Lincy Siby,well made,5
com.chess,Tactrix,good app expensive offers,3
com.chess,Joana Coal,honestly think best app possibly chess mean chess apps like lichess online chess far im really enjoying app like chess lot chess apps,5
com.chess,baki statovci,slowly showing time give mat see lose bad,1
com.chess,Donelle Reed,gold membership lots features price free tier bad either werent minor bugs encounter occasion would give five stars,4
com.chess,žiga križanić,great best website app,5
com.chess,pic and pictures,amazing game got wonderful experience thank chese play store,5
com.chess,Your Mum,one best app play chess really appreciate,4
com.chess,Atherva Veer,nice game,5
com.chess,Zahoor Umar,boring game,1
com.chess,ameet dmello,best online game witty people,5
com.chess,Stevan Botha,iam professional chess player many years accouts get closed every time dont know guys ban accounts everytime suspicious activity,1
com.chess,Fabian Putra Nazreensyah,nice games,5
com.chess,David Nicolas,good app play chees plenty game modes allowing practice free puzzles daily puzzles possibility analyze game day subscribed actually free things great casual playing practice subscription one hundred worth,5
com.chess,Savita Tiwari,best chess game,5
com.chess,Adstone 006,love game help improve chess skill also learn new moves dont know theres many features love ask help stuck something great game download game right regret promise developers deserve five stars hardwork great game,5
com.chess,Indian Fighter1,good,5
com.chess,Lu Khalil,good,5
com.chess,Sathish Kumar,best gaming app connects world wide players,5
com.chess,amir paguergan,nice game love keep good work,5
com.chess,Kim Carl Cabantog,nice amazing game ive learn much chess wont boring becuase theres bot like streamers billionairs thats awesome ty,5
com.chess,ANUPAM BERA,service good getting features promised taking subscription,1
com.chess,Mr. Kv (Kaveen Randima),best,5
com.chess,postelnicumihnea,good game,5
com.chess,Dharani sailada,please restrict appmy husband addicted doesnt even anything playing chess altime literally two hundred fortyseven thats work,1
com.chess,Thato Joseph,great app enjoyable guys join see,5
com.chess,Shyam Saini,good,5
com.chess,Mike Camp,expect better especially subscriber spend many games telling auto resign due connection issues lost game without even making move meanwhile seems opponents sit around run clock losing position meanwhile issues completed game frozen resolved originally gave five stars taking one every month problems stuck one star months,1
com.chess,Luca Masi,good,5
com.chess,Deepak Negi,gym brain,5
com.chess,Nicholas Ngenda,addicted,5
com.chess,Aji Mundakkayam,,5
com.chess,Vijay Kumar,great,5
com.chess,Wolfiee H,laggy,1
com.chess,BRUH!!!,always slip making blunder,1
