Package name,Reviewer name,Review,Rating
pl.lukok.chess,Sachin Kumar Shah,internet good app shows disconnected internet issues,1
pl.lukok.chess,asim bhattarai,nice,5
pl.lukok.chess,samarth sharma,cool,5
pl.lukok.chess,Bhavya Shah,bad connection guessed network problem app crash,1
pl.lukok.chess,Blitz 1000,keeps thinking,5
pl.lukok.chess,Nikhil Nikky,nice many adds,3
pl.lukok.chess,Nisha Jeenwal,best game universe,5
pl.lukok.chess,Aman Singh,good,5
pl.lukok.chess,Shanaz Begum,wonderful,5
pl.lukok.chess,Saurav Messi,good,5
pl.lukok.chess,Atul Singh,op,4
pl.lukok.chess,Leroy Parsons,good game learn thing dont even mind commercials hate cuz got go clear come back every time win lose would say worst thing game could commercials put right back would way better dont even mind commercials much,2
pl.lukok.chess,Souvik Ghosh,worst chess platform money hungry app,1
pl.lukok.chess,abhi ymath,good think sound speed need change,3
pl.lukok.chess,VENKATA PAVAN KUMAR Pothukuchi,supar,1
pl.lukok.chess,arif mitu,good game,5
pl.lukok.chess,Shaan Mishra,ok,5
pl.lukok.chess,Mahini Islam,helpful practice skillmy brain playerbut give three game network issui alway eliminated networkmy network fine,3
pl.lukok.chess,Kunal Patil,far im enjoying five star,5
pl.lukok.chess,Louie Thomas,dont get crashes mid game,1
pl.lukok.chess,Abhishek Raj,chess good,5
pl.lukok.chess,Vinayvinny425,nice,4
pl.lukok.chess,Kire Editing,good,5
pl.lukok.chess,Nobuts Aboutme,great game animated,5
pl.lukok.chess,Prem Devi,,5
pl.lukok.chess,Krishnakumar B,krishnakumar,5
pl.lukok.chess,Sakil Mazumder,,3
pl.lukok.chess,Musa Haruna,server bad keep losing games dominating disconnected time runs lost good match someone uk gonna win kept sending smiling emoji knew also add rematch friends list would love play people,1
pl.lukok.chess,AbuRabeea ALmashriqee,ggh,5
pl.lukok.chess,Dikshu Bisht,nice game learn new movie,4
pl.lukok.chess,Khanmohammad Istiak,nice,2
pl.lukok.chess,Manju Sehrawat,good game,5
pl.lukok.chess,Deepali Rathore,kuch nhi bolna bhen ke lodo,4
pl.lukok.chess,Divya and Divyesh Kumari /kumar,better chess book noon player coming super,5
pl.lukok.chess,anonda khan,oxs,3
pl.lukok.chess,Mohd shahed Ahmed,select country names mainly give best players play chess,1
pl.lukok.chess,Chapman Rogers,great game two play pads time,5
pl.lukok.chess,Rahul Charan,good game mind,5
pl.lukok.chess,Mike Smith,chess great good game thank mike smith happy,5
pl.lukok.chess,Mohamed Awil,good,1
pl.lukok.chess,Md. Najmul Hoda,,3
pl.lukok.chess,Vignesh Thangam,excellent,5
pl.lukok.chess,Tony Tyrone BETHÉ,dhis dhee best online chess game ever played duh sound effects makes u feel like royalty playing duh computer really improves ur game alot give,5
pl.lukok.chess,Jerry Lalnunsiama,good,4
pl.lukok.chess,Pritam Renuke,great,5
pl.lukok.chess,Sid Vij,opponent wins deducted fourteen points win gain four points,1
pl.lukok.chess,Ananda Bhoye,worst chess game ever,1
pl.lukok.chess,Argha Dutta,nice application,5
pl.lukok.chess,apsklu apsklu,nice,4
pl.lukok.chess,Abhishek Srivastava,amazing,5
pl.lukok.chess,Chirayu Tilwani,best game,5
pl.lukok.chess,Suryadev B R (Ambady),super chess,4
pl.lukok.chess,Ali Mul,alimol,5
pl.lukok.chess,Diesel Boys,terrible move says disconnected wifi bars app anoyying hell dont download,1
pl.lukok.chess,Jes Doe,makes undo first game great free small app play chess waste little time,5
pl.lukok.chess,Vincent,okay,4
pl.lukok.chess,Andre Tiangha,entertaining,5
